"year","agency","type","pop","tot","weight","add_weight","Low","High","TotRate","WeightRate","AddRate","LowRate","HighRate","ori"
2011,"SPRINGFIELD PD","City",153993,134,169.415806114163,35.4158061141625,167.923240044041,172.118829672628,87.0169423285474,110.015264404332,22.9983220757843,109.046021601008,111.770554293135,"MA0071800"
2012,"SPRINGFIELD PD","City",154518,107,135.145359747908,28.1453597479084,133.702391367392,137.423617935817,69.2475957493625,87.4625349460312,18.2149391966686,86.528683627404,88.9369639367689,"MA0071800"
2013,"SPRINGFIELD PD","City",153586,88,110.216756032276,22.2167560322758,109.049101167187,112.179785020198,57.2968890393656,71.7622413711378,14.4653523317723,71.0019801070328,73.040371531388,"MA0071800"
2014,"SPRINGFIELD PD","City",153766,77,97.7664944071686,20.7664944071686,96.552650083793,99.7980213221226,50.0760896427038,63.5813472465751,13.5052576038712,62.7919371537226,64.9025280765076,"MA0071800"
2015,"SPRINGFIELD PD","City",154090,82,103.932452443084,21.9324524430842,102.613758478777,106.097029090905,53.2156531896943,67.4491871264094,14.233533936715,66.5933924841175,68.8539354214455,"MA0071800"
2016,"SPRINGFIELD PD","City",154102,73,93.8926361914625,20.8926361914625,92.6545830147987,95.9389090293495,47.3712216583821,60.9288887824055,13.5576671240234,60.1254902693013,62.2567578807215,"MA0071800"
2017,"SPRINGFIELD PD","City",154562,69,88.6504555852519,19.6504555852519,87.4762710337335,90.6867488288102,44.6422794736093,57.3559190391247,12.7136395655154,56.5962338956105,58.673379503895,"MA0071800"
2018,"SPRINGFIELD PD","City",155179,68,87.9098582957568,19.9098582957568,86.8100078992447,89.9915555266517,43.8203622912894,56.6506152867055,12.8302529954161,55.9418528919794,57.9920965637436,"MA0071800"
2019,"SPRINGFIELD PD","City",154306,67,85.0896005687251,18.0896005687251,83.9232182897142,86.9472993697274,43.4202169714723,55.1434166971635,11.7231997256912,54.3875275684122,56.3473224435391,"MA0071800"
2020,"SPRINGFIELD PD","City",153084,77,100.304097033225,23.3040970332247,98.8278462077063,103.376142255048,50.299182148363,65.5222603493668,15.2230782010038,64.5579199705432,67.5290312867759,"MA0071800"
2021,"SPRINGFIELD PD","City",154098,70,89.7197516555682,19.7197516555682,88.393408200656,91.9093061746512,45.4256382302171,58.2225282972966,12.7968900670795,57.3618140408415,59.6434127468567,"MA0071800"
2022,"SPRINGFIELD PD","City",155046,120,155.429081737666,35.4290817376657,153.876633667924,158.953411904246,77.396385588793,100.247076182337,22.8506905935436,99.2457939372341,102.520162986627,"MA0071800"
2021,"ROSEBUD TRIBAL PD ROSEBUD","Tribal",0,99,147.768097203286,48.7680972032855,145.442016003623,156.228165030972,Inf,Inf,NA,Inf,Inf,"SD0600200"
2022,"ROSEBUD TRIBAL PD ROSEBUD","Tribal",0,104,155.50937420728,51.5093742072803,153.351011704494,165.022775255915,Inf,Inf,NA,Inf,Inf,"SD0600200"
2022,"MIAMI DADE POLICE DEPARTMENT","County",0,118,157.378282299254,39.3782822992539,155.751812800487,160.523282285133,Inf,Inf,NA,Inf,Inf,"FL0130000"
2022,"RIO RANCHO PD","City",107435,104,157.613872158767,53.6138721587666,155.102578314588,167.319514111638,96.8027179224648,146.706261608197,49.9035436857324,144.368760938789,155.740228148777,"NM0230600"
2011,"LEXINGTON-FAYETTE URBAN COUNTY DIV OF POLICE","City",297847,11,14.6274359628274,3.62743596282738,14.1562269149793,15.2603999312875,3.69317132621782,4.91105700672741,1.21788568050959,4.75285193907585,5.12357013207704,"KY0340200"
2012,"LEXINGTON-FAYETTE URBAN COUNTY DIV OF POLICE","City",302332,32,41.7907087093305,9.79070870933045,40.9901568080161,42.9424655928422,10.5843906698596,13.8227871046831,3.23839643482346,13.557994789839,14.2037447550515,"KY0340200"
2013,"LEXINGTON-FAYETTE URBAN COUNTY DIV OF POLICE","City",308712,37,48.7891788910245,11.7891788910245,47.9031329729108,50.0544291917626,11.9852807794967,15.8041083245953,3.81882754509851,15.5170945648082,16.213956435695,"KY0340200"
2014,"LEXINGTON-FAYETTE URBAN COUNTY DIV OF POLICE","City",311848,28,36.8757831583245,8.87578315832454,36.079137709272,37.8138211897477,8.978733229009,11.8249221281921,2.84618889918311,11.5694625937226,12.125721886864,"KY0340200"
2015,"LEXINGTON-FAYETTE URBAN COUNTY DIV OF POLICE","City",314077,37,48.5384691119537,11.5384691119537,47.6814164585362,49.6555053722821,11.7805506293043,15.4543214281701,3.67377079886577,15.1814416396413,15.8099782449151,"KY0340200"
2016,"LEXINGTON-FAYETTE URBAN COUNTY DIV OF POLICE","City",318204,25,33.8340350777356,8.83403507773561,33.0986716580401,34.9571316998962,7.85659514022451,10.6328126226369,2.77621748241242,10.4017145158578,10.9857612411837,"KY0340200"
2017,"LEXINGTON-FAYETTE URBAN COUNTY DIV OF POLICE","City",322332,32,42.4756056775985,10.4756056775985,41.6585600634477,43.6886124094059,9.92765223434223,13.1775950503203,3.24994281597809,12.9241155279177,13.5539172062985,"KY0340200"
2018,"LEXINGTON-FAYETTE URBAN COUNTY DIV OF POLICE","City",325579,33,44.4879947931417,11.4879947931417,43.4795473131192,46.0210590820843,10.1357888561609,13.6642703593112,3.5284815031503,13.3545306402192,14.1351435694821,"KY0340200"
2019,"LEXINGTON-FAYETTE URBAN COUNTY DIV OF POLICE","City",326070,87,118.560420400645,31.560420400645,116.838028477463,122.323794997394,26.6813874321465,36.360419664687,9.67903223254057,35.8321920070731,37.5145812240911,"KY0340200"
2020,"LEXINGTON-FAYETTE URBAN COUNTY DIV OF POLICE","City",325851,131,179.639155538351,48.6391555383512,177.581512267179,183.892074160798,40.2024238072002,55.1292325444302,14.92680873723,54.4977650113639,56.4344053450191,"KY0340200"
2021,"LEXINGTON-FAYETTE URBAN COUNTY DIV OF POLICE","City",328965,102,138.329177390869,36.3291773908688,136.855763186727,141.210190248494,31.00633806028,42.0498160566835,11.0434779964035,41.6019221457381,42.9255970235416,"KY0340200"
2022,"LEXINGTON-FAYETTE URBAN COUNTY DIV OF POLICE","City",0,111,160.25451327701,49.2545132770102,158.393493037471,164.891305892533,Inf,Inf,NA,Inf,Inf,"KY0340200"
2021,"NIAGARA FALLS CITY PD NIAGARA FALLS","City",47139,82,118.68420268289,36.6842026828901,116.715501000678,123.242050372797,173.953626508836,251.774969097542,77.821342588706,247.598593522726,261.443921960155,"NY0310200"
2022,"NIAGARA FALLS CITY PD NIAGARA FALLS","City",48129,104,161.933385392927,57.9333853929272,159.288049380841,174.764441414216,216.085935714434,336.456991404199,120.371055689765,330.96064614025,363.116710121167,"NY0310200"
2022,"ELK GROVE POLICE DEPARTMENT","City",180372,113,162.835062865986,49.8350628659862,160.404409600628,170.425339925812,62.648304614907,90.2773506231489,27.629046008242,88.9297726923405,94.485474422755,"CA0340H00"
2021,"SAN DIEGO CO SO SAN DIEGO","County",485068,142,196.52410011777,54.5241001177699,194.642999744038,201.58265665186,29.274246085085,40.5147525950526,11.2405065099677,40.1269512200429,41.5576077275475,"CA0370000"
2022,"SAN DIEGO CO SO SAN DIEGO","County",512568,118,163.261179871874,45.2611798718736,161.339659416675,169.276194759111,23.0213357057015,31.8516138096552,8.83027810395374,31.4767327294476,33.0251195468915,"CA0370000"
1999,"NEWPORT NEWS PD","City",180760,24,33.0928698453354,9.09286984533543,32.2146214433966,34.359097180073,13.2772737331268,18.3076288146357,5.03035508150887,17.821764463043,19.0081307701223,"VA1160000"
2000,"NEWPORT NEWS PD","City",180150,37,51.520246839533,14.520246839533,50.4191152320737,53.8014256922536,20.5384401887316,28.5985272492551,8.06008706052348,27.9872968260193,29.8647936121308,"VA1160000"
2001,"NEWPORT NEWS PD","City",182930,23,31.9095895806539,8.9095895806539,30.9933450372566,33.2516085659065,12.5731153993331,17.4436066149095,4.8704912155764,16.9427349462945,18.1772309440258,"VA1160000"
2002,"NEWPORT NEWS PD","City",185622,27,36.6439294866009,9.64392948660093,35.8629192906694,37.7381301064385,14.5456896273071,19.7411564828527,5.19546685554564,19.3204034493053,20.3306343571551,"VA1160000"
2003,"NEWPORT NEWS PD","City",182565,43,58.0342241540302,15.0342241540302,57.0176256874502,59.7724640201816,23.5532550050667,31.7882530353738,8.2349980303071,31.2314111069757,32.740374124384,"VA1160000"
2004,"NEWPORT NEWS PD","City",183454,46,60.5409476184316,14.5409476184316,59.612906866375,61.7677549746838,25.0744055730592,33.000614660041,7.92620908698179,32.4947435686194,33.669342164621,"VA1160000"
2005,"NEWPORT NEWS PD","City",184538,47,64.0409826284562,17.0409826284562,62.7506025253949,66.725191480809,25.4690090929781,34.7034121039874,9.23440301100923,34.0041631129604,36.1579682671368,"VA1160000"
2006,"NEWPORT NEWS PD","City",181692,49,64.6964219494271,15.6964219494271,63.7165544998399,66.2586850937757,26.9687162891046,35.6077438464143,8.63902755730968,35.0684424739889,36.4675853057788,"VA1160000"
2007,"NEWPORT NEWS PD","City",177550,31,40.9206619128059,9.9206619128059,40.014971314845,42.1760152710937,17.4598704590256,23.0474018095218,5.58753135049615,22.5372972767361,23.7544439713285,"VA1160000"
2008,"NEWPORT NEWS PD","City",178308,44,58.9556640659231,14.9556640659231,57.9147376613061,60.5392148640806,24.6764026291585,33.0639478127303,8.38754518357174,32.48016783392,33.9520463827089,"VA1160000"
2009,"NEWPORT NEWS PD","City",180174,35,46.364825786156,11.364825786156,45.4564620772374,47.5826385731754,19.4256663003541,25.7333609655977,6.3076946652436,25.229201814489,26.4092702460818,"VA1160000"
2010,"NEWPORT NEWS PD","City",180719,34,45.59887707561,11.59887707561,44.4731764374502,48.0910709511662,18.8137384558347,25.2319219758908,6.41818352005601,24.6090208763053,26.6109656157715,"VA1160000"
2011,"NEWPORT NEWS PD","City",182878,31,41.4716349810717,10.4716349810717,40.4932959677042,43.1256239330246,16.951191504719,22.677213760579,5.72602225586004,22.1422456324458,23.5816358080385,"VA1160000"
2012,"NEWPORT NEWS PD","City",181591,20,26.0961573029898,6.09615730298978,25.5280117212049,26.8991631115842,11.0137616952382,14.370842884829,3.35708118959077,14.0579718825299,14.8130486156165,"VA1160000"
2013,"NEWPORT NEWS PD","City",181074,21,27.4696521218718,6.46965212187181,26.8029891335699,28.3722012549225,11.597468438318,15.1704011188088,3.57293268049075,14.8022295490075,15.6688432656939,"VA1160000"
2014,"NEWPORT NEWS PD","City",182374,35,46.0695741318006,11.0695741318006,45.1884902954658,47.3495900426839,19.1913320977771,25.2610427647585,6.06971066698136,24.7779235502132,25.9629059200785,"VA1160000"
2015,"NEWPORT NEWS PD","City",182975,19,26.3618718049233,7.36187180492327,25.4228998265583,28.4710333755131,10.3839322311791,14.4073626478608,4.02343041668166,13.8941931010019,15.5600674275246,"VA1160000"
2016,"NEWPORT NEWS PD","City",181676,43,57.7365964095099,14.7365964095099,56.7613988124735,59.193835950292,23.6685087738612,31.7799799695666,8.11147119570548,31.2432015304573,32.5820889662322,"VA1160000"
2017,"NEWPORT NEWS PD","City",181738,39,52.1883974481956,13.1883974481956,51.2863166160663,53.4307934655483,21.4594636234579,28.71628247708,7.25681885362204,28.2199191231698,29.3999017627289,"VA1160000"
2018,"NEWPORT NEWS PD","City",178734,48,64.0629298827837,16.0629298827837,63.0166797783649,65.8014882614149,26.8555507066367,35.8426096225585,8.98705891592182,35.2572424823285,36.8153167620122,"VA1160000"
2019,"NEWPORT NEWS PD","City",177319,119,160.082593680705,41.0825936807055,158.63474419587,162.865303618331,67.1106875179761,90.2794363157391,23.1687487977631,89.4629138422107,91.8487604928579,"VA1160000"
2020,"NEWPORT NEWS PD","City",178896,179,243.475494833874,64.4754948338738,241.519907618968,247.474801315043,100.058134335033,136.098903739532,36.0407694044997,135.005761793985,138.334452036403,"VA1160000"
2021,"NEWPORT NEWS PD","City",178662,146,199.055608041607,53.0556080416066,197.445246492035,202.691181517667,81.718552350248,111.414631002455,29.6960786522073,110.513285697034,113.449520053323,"VA1160000"
2022,"NEWPORT NEWS PD","City",183903,121,164.226119005094,43.2261190050936,162.473504825686,168.2755465611,65.7955552655476,89.3004023888102,23.5048471232626,88.3473922805423,91.5023390380255,"VA1160000"
2016,"CLACKAMAS","County",232177,53,76.1103433237245,23.1103433237245,74.1518712395037,81.0905031005816,22.8274118452732,32.7811726931283,9.95376084785509,31.9376472430532,34.9261568116487,"OR0030000"
2017,"CLACKAMAS","County",234396,42,58.4134146810461,16.4134146810461,57.2687541597279,60.1497051222528,17.9183945118517,24.9208240247471,7.00242951289531,24.4324792913394,25.6615749083828,"OR0030000"
2018,"CLACKAMAS","County",241915,56,82.4361688036157,26.4361688036157,80.7761562229242,86.8553550786828,23.1486265837174,34.0765015826285,10.9278749989111,33.3903049512946,35.9032532412966,"OR0030000"
2019,"CLACKAMAS","County",241252,110,160.480078643462,50.4800786434618,158.094225868968,166.495559491457,45.5954769286887,66.5196883936555,20.9242114649668,65.5307420742492,69.0131312865622,"OR0030000"
2020,"CLACKAMAS","County",242246,109,161.59081625094,52.5908162509399,159.176629817464,168.433968242165,44.9955830024025,66.7052567435334,21.7096737411308,65.7086721008661,69.5301339308657,"OR0030000"
2021,"CLACKAMAS","County",242708,106,153.224080351695,47.2240803516946,151.302772000347,158.150321078264,43.6738797237833,63.1310382647851,19.4571585410018,62.3394251530015,65.1607368023567,"OR0030000"
2022,"CLACKAMAS","County",242506,110,164.976914810064,54.9769148100641,162.571038915673,172.900519022065,45.359702440352,68.0300342301073,22.6703317897553,67.0379450057617,71.2974190420297,"OR0030000"
2001,"AMARILLO PD","City",177567,5,6.70768006977806,1.70768006977806,6.35964450502719,7.15079892426098,2.81583852855542,3.77754879554087,0.961710266985451,3.58154640503426,4.02709902417734,"TX1880100"
2002,"AMARILLO PD","City",181355,4,5.35035842133768,1.35035842133768,5.02317040108264,5.72223003113324,2.20561881392848,2.95021279884077,0.744593984912289,2.76979978554914,3.15526455357351,"TX1880100"
2003,"AMARILLO PD","City",179762,5,6.90578393261342,1.90578393261342,6.50711622229889,7.36674717091795,2.78145548002359,3.84162611264529,1.0601706326217,3.61985081513272,4.09805585769959,"TX1880100"
2004,"AMARILLO PD","City",181612,9,11.691051979392,2.691051979392,11.2886420754617,12.2084295560247,4.95561967270885,6.43737857597075,1.4817589032619,6.21580186081411,6.72225929785736,"TX1880100"
2005,"AMARILLO PD","City",183765,8,10.4123137385011,2.4123137385011,9.98188288218706,10.9236348092712,4.35338611814002,5.66610276086366,1.31271664272364,5.43187379652657,5.94435001728902,"TX1880100"
2006,"AMARILLO PD","City",188208,15,19.8054068656302,4.80540686563016,19.2477390865615,20.5067739668812,7.96990563631727,10.5231482538628,2.55324261754557,10.2268442821567,10.8958035614221,"TX1880100"
2007,"AMARILLO PD","City",187234,13,17.3392735457099,4.33927354570991,16.7553271912839,18.0635055721735,6.94318339617804,9.26075047572017,2.31756707954213,8.94886996554252,9.6475563050373,"TX1880100"
2008,"AMARILLO PD","City",187674,7,9.26241512146552,2.26241512146552,8.85955470498234,9.81280684509672,3.7298720121061,4.93537470372322,1.20550269161713,4.7207150191195,5.22864480167563,"TX1880100"
2009,"AMARILLO PD","City",188767,3,4.02698316154735,1.02698316154735,3.75289341293181,4.39712842339102,1.58926083478574,2.13330887366295,0.544048038877212,1.98810883943264,2.32939466293951,"TX1880100"
2010,"AMARILLO PD","City",190695,24,31.049320438799,7.04932043879901,30.3980175107118,31.9326537213116,12.585542358216,16.2821890656803,3.69664670746428,15.9406473744523,16.7454069174921,"TX1880100"
2011,"AMARILLO PD","City",194708,30,39.0541367217929,9.0541367217929,38.2529596376585,40.0895697642088,15.4076874088378,20.0577976877133,4.6501102788755,19.6463214853311,20.5895853093909,"TX1880100"
2012,"AMARILLO PD","City",196576,36,47.2568123770352,11.2568123770352,46.363152304526,48.4685624038515,18.3135275923816,24.0399704831898,5.72644289080822,23.5853574721868,24.6563987485001,"TX1880100"
2013,"AMARILLO PD","City",196577,38,49.3604927391154,11.3604927391154,48.4773428591471,50.8049260909824,19.3308474541783,25.1100040895504,5.7791566353721,24.6607399945808,25.8447967417258,"TX1880100"
2014,"AMARILLO PD","City",197724,37,48.6990411410989,11.6990411410989,47.6798799283585,49.9558909686943,18.7129534098036,24.6298077831214,5.9168543733178,24.1143613968757,25.2654664930379,"TX1880100"
2015,"AMARILLO PD","City",198770,44,57.7913055210479,13.7913055210479,56.6530471420603,59.4267849638288,22.1361372440509,29.0744606937908,6.93832344973985,28.5018097006894,29.8972606348185,"TX1880100"
2016,"AMARILLO PD","City",200141,48,63.8802878170172,15.8802878170172,62.9229024889537,65.5042852307029,23.9830919201963,31.9176419709191,7.93455005072283,31.4392865474609,32.7290686219729,"TX1880100"
2017,"AMARILLO PD","City",200439,44,56.686021818925,12.686021818925,55.8219721780239,57.9213745102876,21.9518157643971,28.2809342587645,6.32911849436736,27.8498556558473,28.8972577743292,"TX1880100"
2018,"AMARILLO PD","City",200738,47,62.7379662230862,15.7379662230862,61.5899954688186,64.6237472235514,23.4136038019707,31.2536571167822,7.84005331481143,30.6817819589807,32.1930811423604,"TX1880100"
2019,"AMARILLO PD","City",201036,55,72.7751922740825,17.7751922740825,71.4446013167676,74.6248113507242,27.358284088422,36.2000797240706,8.84179563564861,35.5382127165123,37.1201234359638,"TX1880100"
2020,"AMARILLO PD","City",200296,152,206.717542547017,54.717542547017,204.384476254903,212.323408949806,75.8876862243879,103.206026354504,27.3183401301159,102.041217126105,106.004817345232,"TX1880100"
